"paper_id","entry_id","taxon_or_func","biodiv_cat_1sp","biodiv_cat_multsp","biodiv_cat_habitat","scale","biodiv_temp_res","effect","significant","p_value","notes","UID","hab","tc","biodiv_countries","list_countries","data_source_meta","data_source_biodiv","tele_cat","data_type_meta","data_type_biodiv","habitat","list_continents","num_countries","scale_entire","meta_var_type","peri_tele_flows","peri_tele_sep","peri_tele_sep_unk","scale_biodiv","num_biodiv_metrics","list_biodiv_metrics","taxa","sig_effect","maj_eff","tax_ID","maj_eff_taxa"
84,87,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"fan-tailed cuckoo, Harvest 1-5 & fire","84_87","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,88,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"flame robin, Harvest 1-5 & fire","84_88","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,89,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"gang-gang cockatoo, Harvest 1-5 & fire","84_89","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,90,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"golden whistler, Harvest 1-5 & fire","84_90","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,91,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Negative (detrimental)","Not evaluated",NA,"grey currawong, Harvest 1-5 & fire","84_91","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Harmful","Not significant or unclear","84_Birds","Not significant or unclear"
84,92,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"grey fantail, Harvest 1-5 & fire","84_92","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,93,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"grey shrike-thrush, Harvest 1-5 & fire","84_93","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,94,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"laughing kookaburra, Harvest 1-5 & fire","84_94","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,95,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"lewin's honey eater, Harvest 1-5 & fire","84_95","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,96,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"olive whistler, Harvest 1-5 & fire","84_96","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,97,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"pied currawong, Harvest 1-5 & fire","84_97","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,98,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"plot bird, Harvest 1-5 & fire","84_98","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,99,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"pink robin, Harvest 1-5 & fire","84_99","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,100,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"red wattlebird, Harvest 1-5 & fire","84_100","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,101,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"rose robin, Harvest 1-5 & fire","84_101","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,102,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"rufous fantail, Harvest 1-5 & fire","84_102","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,103,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"silvereye, Harvest 1-5 & fire","84_103","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,104,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"spotted pardalot, Harvest 1-5 & fire","84_104","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,105,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"striated pardalote, Harvest 1-5 & fire","84_105","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,106,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"striated thronbill, Harvest 1-5 & fire","84_106","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,107,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"superb fairy-wren, Harvest 1-5 & fire","84_107","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,108,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"superb lyrebird, Harvest 1-5 & fire","84_108","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,109,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"white-browed scrub wren, Harvest 1-5 & fire","84_109","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,110,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"white-eared honey eater, Harvest 1-5 & fire","84_110","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,111,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"white naped honey eater, Harvest 1-5 & fire","84_111","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,112,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"white-throated treecreeper, Harvest 1-5 & fire","84_112","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,113,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"yellow-faced honey eater, Harvest 1-5 & fire","84_113","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,114,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"Bassian Thrush, Harvest 6-10 & fire","84_114","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,115,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"Brown-Headed honeyeater, Harvest 6-10 & fire","84_115","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,116,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"Brown Thronbill, Harvest 6-10 & fire","84_116","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,117,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"Brush Cuckoo, Harvest 6-10 & fire","84_117","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,118,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"Crescent honey eater, Harvest 6-10 & fire","84_118","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,119,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"Crested shrike tit, Harvest 6-10 & fire","84_119","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,120,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"Crimson rosella, Harvest 6-10 & fire","84_120","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,121,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"Eastern spinebill, Harvest 6-10 & fire","84_121","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,122,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"eastern wipbird, Harvest 6-10 & fire","84_122","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,123,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"easter yellow robin, Harvest 6-10 & fire","84_123","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,124,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"fan-tailed cuckoo, Harvest 6-10 & fire","84_124","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,125,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"flame robin, Harvest 6-10 & fire","84_125","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,126,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"gang-gang cockatoo, Harvest 6-10 & fire","84_126","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,127,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"golden whistler, Harvest 6-10 & fire","84_127","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,128,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"grey currawong, Harvest 6-10 & fire","84_128","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,129,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"grey fantail, Harvest 6-10 & fire","84_129","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,130,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated",NA,"grey shrike-thrush, Harvest 6-10 & fire","84_130","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
